Season,circuit_id,constructor_id,driver_id,time,grid
2010,bahrain,renault,vettel,1:54.101,1
2010,bahrain,ferrari,massa,1:54.242,2
2010,bahrain,ferrari,alonso,1:54.608,3
2010,bahrain,mclaren,hamilton,1:55.217,4
2010,bahrain,mercedes,rosberg,1:55.241,5
2010,bahrain,renault,webber,1:55.284,6
2010,bahrain,mercedes,michael_schumacher,1:55.524,7
2010,bahrain,mclaren,button,1:55.672,8
2010,bahrain,renault,kubica,1:55.885,9
2010,bahrain,force_india,sutil,1:56.309,10
2010,bahrain,williams,barrichello,1:55.330,11
2010,bahrain,force_india,liuzzi,1:55.653,12
2010,bahrain,williams,hulkenberg,1:55.857,13
2010,bahrain,sauber,rosa,1:56.237,14
2010,bahrain,toro_rosso,buemi,1:56.265,15
2010,bahrain,sauber,kobayashi,1:56.270,16
2010,bahrain,renault,petrov,1:56.619,17
2010,bahrain,toro_rosso,alguersuari,1:57.071,18
2010,bahrain,virgin,glock,1:59.728,19
2010,bahrain,lotus_racing,trulli,1:59.852,20
2010,bahrain,lotus_racing,kovalainen,2:00.313,21
2010,bahrain,virgin,grassi,2:00.587,22
2010,albert_park,renault,vettel,1:23.919,1
2010,albert_park,renault,webber,1:24.035,2
2010,albert_park,ferrari,alonso,1:24.111,3
2010,albert_park,mclaren,button,1:24.675,4
2010,albert_park,ferrari,massa,1:24.837,5
2010,albert_park,mercedes,rosberg,1:24.884,6
2010,albert_park,mercedes,michael_schumacher,1:24.927,7
2010,albert_park,williams,barrichello,1:25.217,8
2010,albert_park,renault,kubica,1:25.372,9
2010,albert_park,force_india,sutil,1:26.036,10
2010,albert_park,mclaren,hamilton,1:25.184,11
2010,albert_park,toro_rosso,buemi,1:25.638,12
2010,albert_park,force_india,liuzzi,1:25.743,13
2010,albert_park,sauber,rosa,1:25.747,14
2010,albert_park,williams,hulkenberg,1:25.748,15
2010,albert_park,sauber,kobayashi,1:25.777,16
2010,albert_park,toro_rosso,alguersuari,1:26.089,17
2010,albert_park,renault,petrov,1:26.471,18
2010,albert_park,lotus_racing,kovalainen,1:28.797,19
2010,albert_park,lotus_racing,trulli,1:29.111,20
2010,albert_park,hrt,bruno_senna,1:30.526,21
2010,albert_park,hrt,chandhok,1:30.613,22
2010,sepang,renault,webber,1:49.327,1
2010,sepang,mercedes,rosberg,1:50.673,2
2010,sepang,renault,vettel,1:50.789,3
2010,sepang,force_india,sutil,1:50.914,4
2010,sepang,williams,hulkenberg,1:51.001,5
2010,sepang,renault,kubica,1:51.051,6
2010,sepang,williams,barrichello,1:51.511,7
2010,sepang,mercedes,michael_schumacher,1:51.717,8
2010,sepang,sauber,kobayashi,1:51.767,9
2010,sepang,force_india,liuzzi,1:52.254,10
2010,sepang,renault,petrov,1:48.760,11
2010,sepang,sauber,rosa,1:48.771,12
2010,sepang,toro_rosso,buemi,1:49.207,13
2010,sepang,toro_rosso,alguersuari,1:49.464,14
2010,sepang,lotus_racing,kovalainen,1:52.270,15
2010,sepang,virgin,glock,1:52.520,16
2010,sepang,mclaren,button,,17
2010,sepang,lotus_racing,trulli,1:52.884,18
2010,sepang,ferrari,alonso,1:53.044,19
2010,sepang,mclaren,hamilton,1:53.050,20
2010,sepang,ferrari,massa,1:53.283,21
2010,sepang,hrt,chandhok,1:56.299,22
2010,sepang,hrt,bruno_senna,1:57.269,23
2010,sepang,virgin,grassi,1:59.977,24
2010,shanghai,renault,vettel,1:34.558,1
2010,shanghai,renault,webber,1:34.806,2
2010,shanghai,ferrari,alonso,1:34.913,3
2010,shanghai,mercedes,rosberg,1:34.923,4
2010,shanghai,mclaren,button,1:34.979,5
2010,shanghai,mclaren,hamilton,1:35.034,6
2010,shanghai,ferrari,massa,1:35.180,7
2010,shanghai,renault,kubica,1:35.364,8
2010,shanghai,mercedes,michael_schumacher,1:35.646,9
2010,shanghai,force_india,sutil,1:35.963,10
2010,shanghai,williams,barrichello,1:35.748,11
2010,shanghai,toro_rosso,alguersuari,1:36.047,12
2010,shanghai,toro_rosso,buemi,1:36.149,13
2010,shanghai,renault,petrov,1:36.311,14
2010,shanghai,sauber,kobayashi,1:36.422,15
2010,shanghai,williams,hulkenberg,1:36.647,16
2010,shanghai,sauber,rosa,1:37.020,17
2010,shanghai,force_india,liuzzi,1:37.161,18
2010,shanghai,virgin,glock,1:39.278,19
2010,shanghai,lotus_racing,trulli,1:39.399,20
2010,shanghai,lotus_racing,kovalainen,1:39.520,21
2010,shanghai,virgin,grassi,1:39.783,22
2010,shanghai,hrt,bruno_senna,1:40.469,23
2010,catalunya,renault,webber,1:19.995,1
2010,catalunya,renault,vettel,1:20.101,2
2010,catalunya,mclaren,hamilton,1:20.829,3
2010,catalunya,ferrari,alonso,1:20.937,4
2010,catalunya,mclaren,button,1:20.991,5
2010,catalunya,mercedes,michael_schumacher,1:21.294,6
2010,catalunya,renault,kubica,1:21.353,7
2010,catalunya,mercedes,rosberg,1:21.408,8
2010,catalunya,ferrari,massa,1:21.585,9
2010,catalunya,sauber,kobayashi,1:21.984,10
2010,catalunya,force_india,sutil,1:21.985,11
2010,catalunya,sauber,rosa,1:22.026,12
2010,catalunya,williams,hulkenberg,1:22.131,13
2010,catalunya,toro_rosso,buemi,1:22.191,14
2010,catalunya,toro_rosso,alguersuari,1:22.207,15
2010,catalunya,force_india,liuzzi,1:22.854,16
2010,catalunya,williams,barrichello,1:23.125,17
2010,catalunya,lotus_racing,trulli,1:24.674,18
2010,catalunya,renault,petrov,1:22.139,19
2010,catalunya,lotus_racing,kovalainen,1:24.748,20
2010,catalunya,hrt,bruno_senna,1:27.122,21
2010,catalunya,virgin,glock,1:25.475,22
2010,catalunya,virgin,grassi,1:25.556,23
2010,catalunya,hrt,chandhok,1:26.750,24
2010,monaco,renault,webber,1:13.826,1
2010,monaco,renault,kubica,1:14.120,2
2010,monaco,renault,vettel,1:14.227,3
2010,monaco,ferrari,massa,1:14.283,4
2010,monaco,mclaren,hamilton,1:14.432,5
2010,monaco,mercedes,rosberg,1:14.544,6
2010,monaco,mercedes,michael_schumacher,1:14.590,7
2010,monaco,mclaren,button,1:14.637,8
2010,monaco,williams,barrichello,1:14.901,9
2010,monaco,force_india,liuzzi,1:15.170,10
2010,monaco,williams,hulkenberg,1:15.317,11
2010,monaco,force_india,sutil,1:15.318,12
2010,monaco,toro_rosso,buemi,1:15.413,13
2010,monaco,renault,petrov,1:15.576,14
2010,monaco,sauber,rosa,1:15.692,15
2010,monaco,sauber,kobayashi,1:15.992,16
2010,monaco,toro_rosso,alguersuari,1:16.176,17
2010,monaco,lotus_racing,kovalainen,1:17.094,18
2010,monaco,lotus_racing,trulli,1:17.134,19
2010,monaco,virgin,glock,1:17.377,20
2010,monaco,virgin,grassi,1:17.864,21
2010,monaco,hrt,bruno_senna,1:18.509,22
2010,monaco,hrt,chandhok,1:19.559,23
2010,istanbul,renault,webber,1:26.295,1
2010,istanbul,mclaren,hamilton,1:26.433,2
2010,istanbul,renault,vettel,1:26.760,3
2010,istanbul,mclaren,button,1:26.781,4
2010,istanbul,mercedes,michael_schumacher,1:26.857,5
2010,istanbul,mercedes,rosberg,1:26.952,6
2010,istanbul,renault,kubica,1:27.039,7
2010,istanbul,ferrari,massa,1:27.082,8
2010,istanbul,renault,petrov,1:27.430,9
2010,istanbul,sauber,kobayashi,1:28.122,10
2010,istanbul,force_india,sutil,1:27.525,11
2010,istanbul,ferrari,alonso,1:27.612,12
2010,istanbul,sauber,rosa,1:27.879,13
2010,istanbul,toro_rosso,buemi,1:28.273,14
2010,istanbul,williams,barrichello,1:28.392,15
2010,istanbul,toro_rosso,alguersuari,1:28.540,16
2010,istanbul,williams,hulkenberg,1:28.841,17
2010,istanbul,force_india,liuzzi,1:28.958,18
2010,istanbul,lotus_racing,trulli,1:30.237,19
2010,istanbul,lotus_racing,kovalainen,1:30.519,20
2010,istanbul,virgin,glock,1:30.744,21
2010,istanbul,hrt,bruno_senna,1:31.266,22
2010,istanbul,virgin,grassi,1:31.989,23
2010,istanbul,hrt,chandhok,1:32.060,24
2010,villeneuve,mclaren,hamilton,1:15.105,1
2010,villeneuve,renault,vettel,1:15.420,2
2010,villeneuve,ferrari,alonso,1:15.435,3
2010,villeneuve,mclaren,button,1:15.520,4
2010,villeneuve,force_india,liuzzi,1:15.648,5
2010,villeneuve,ferrari,massa,1:15.688,6
2010,villeneuve,renault,webber,1:15.373,7
2010,villeneuve,renault,kubica,1:15.715,8
2010,villeneuve,force_india,sutil,1:15.881,9
2010,villeneuve,mercedes,rosberg,1:16.071,10
2010,villeneuve,williams,barrichello,1:16.434,11
2010,villeneuve,williams,hulkenberg,1:16.438,12
2010,villeneuve,mercedes,michael_schumacher,1:16.492,13
2010,villeneuve,renault,petrov,1:16.844,14
2010,villeneuve,toro_rosso,buemi,1:16.928,15
2010,villeneuve,toro_rosso,alguersuari,1:17.029,16
2010,villeneuve,sauber,rosa,1:17.384,17
2010,villeneuve,sauber,kobayashi,1:18.019,18
2010,villeneuve,lotus_racing,kovalainen,1:18.237,19
2010,villeneuve,lotus_racing,trulli,1:18.698,20
2010,villeneuve,virgin,glock,1:18.941,21
2010,villeneuve,hrt,bruno_senna,1:19.484,22
2010,villeneuve,virgin,grassi,1:19.675,23
2010,villeneuve,hrt,chandhok,1:27.757,24
2010,valencia,renault,vettel,1:37.587,1
2010,valencia,renault,webber,1:37.662,2
2010,valencia,mclaren,hamilton,1:37.969,3
2010,valencia,ferrari,alonso,1:38.075,4
2010,valencia,ferrari,massa,1:38.127,5
2010,valencia,renault,kubica,1:38.137,6
2010,valencia,mclaren,button,1:38.210,7
2010,valencia,williams,hulkenberg,1:38.428,8
2010,valencia,williams,barrichello,1:38.428,9
2010,valencia,renault,petrov,1:38.523,10
2010,valencia,toro_rosso,buemi,1:38.586,11
2010,valencia,mercedes,rosberg,1:38.627,12
2010,valencia,force_india,sutil,1:38.851,13
2010,valencia,force_india,liuzzi,1:38.884,14
2010,valencia,mercedes,michael_schumacher,1:39.234,15
2010,valencia,sauber,rosa,1:39.264,16
2010,valencia,toro_rosso,alguersuari,1:39.458,17
2010,valencia,sauber,kobayashi,1:39.343,18
2010,valencia,lotus_racing,trulli,1:40.658,19
2010,valencia,lotus_racing,kovalainen,1:40.882,20
2010,valencia,virgin,grassi,1:42.086,21
2010,valencia,virgin,glock,1:42.140,22
2010,valencia,hrt,chandhok,1:42.600,23
2010,valencia,hrt,bruno_senna,1:42.851,24
2010,silverstone,renault,vettel,1:29.615,1
2010,silverstone,renault,webber,1:29.758,2
2010,silverstone,ferrari,alonso,1:30.426,3
2010,silverstone,mclaren,hamilton,1:30.556,4
2010,silverstone,mercedes,rosberg,1:30.625,5
2010,silverstone,renault,kubica,1:31.040,6
2010,silverstone,ferrari,massa,1:31.172,7
2010,silverstone,williams,barrichello,1:31.175,8
2010,silverstone,sauber,rosa,1:31.274,9
2010,silverstone,mercedes,michael_schumacher,1:31.430,10
2010,silverstone,force_india,sutil,1:31.399,11
2010,silverstone,sauber,kobayashi,1:31.421,12
2010,silverstone,williams,hulkenberg,1:31.635,13
2010,silverstone,mclaren,button,1:31.699,14
2010,silverstone,renault,petrov,1:31.796,15
2010,silverstone,toro_rosso,buemi,1:32.012,16
2010,silverstone,toro_rosso,alguersuari,1:32.430,17
2010,silverstone,lotus_racing,kovalainen,1:34.405,18
2010,silverstone,virgin,glock,1:34.775,19
2010,silverstone,force_india,liuzzi,1:31.708,20
2010,silverstone,lotus_racing,trulli,1:34.864,21
2010,silverstone,virgin,grassi,1:35.212,22
2010,silverstone,hrt,chandhok,1:36.576,23
2010,silverstone,hrt,yamamoto,1:36.968,24
2010,hockenheimring,renault,vettel,1:13.791,1
2010,hockenheimring,ferrari,alonso,1:13.793,2
2010,hockenheimring,ferrari,massa,1:14.290,3
2010,hockenheimring,renault,webber,1:14.347,4
2010,hockenheimring,mclaren,button,1:14.427,5
2010,hockenheimring,mclaren,hamilton,1:14.566,6
2010,hockenheimring,renault,kubica,1:15.079,7
2010,hockenheimring,williams,barrichello,1:15.109,8
2010,hockenheimring,mercedes,rosberg,1:15.179,9
2010,hockenheimring,williams,hulkenberg,1:15.339,10
2010,hockenheimring,mercedes,michael_schumacher,1:15.026,11
2010,hockenheimring,sauber,kobayashi,1:15.084,12
2010,hockenheimring,renault,petrov,1:15.307,13
2010,hockenheimring,sauber,rosa,1:15.550,14
2010,hockenheimring,toro_rosso,alguersuari,1:15.588,15
2010,hockenheimring,toro_rosso,buemi,1:15.974,16
2010,hockenheimring,lotus_racing,trulli,1:17.583,17
2010,hockenheimring,lotus_racing,kovalainen,1:18.300,18
2010,hockenheimring,force_india,sutil,1:15.467,19
2010,hockenheimring,hrt,bruno_senna,1:18.592,20
2010,hockenheimring,force_india,liuzzi,1:18.952,21
2010,hockenheimring,hrt,yamamoto,1:19.844,22
2010,hockenheimring,virgin,glock,1:18.343,23
2010,hockenheimring,virgin,grassi,,24
2010,hungaroring,renault,vettel,1:18.773,1
2010,hungaroring,renault,webber,1:19.184,2
2010,hungaroring,ferrari,alonso,1:19.987,3
2010,hungaroring,ferrari,massa,1:20.331,4
2010,hungaroring,mclaren,hamilton,1:20.499,5
2010,hungaroring,mercedes,rosberg,1:21.082,6
2010,hungaroring,renault,petrov,1:21.229,7
2010,hungaroring,renault,kubica,1:21.328,8
2010,hungaroring,sauber,rosa,1:21.411,9
2010,hungaroring,williams,hulkenberg,1:21.710,10
2010,hungaroring,mclaren,button,1:21.292,11
2010,hungaroring,williams,barrichello,1:21.331,12
2010,hungaroring,force_india,sutil,1:21.517,13
2010,hungaroring,mercedes,michael_schumacher,1:21.630,14
2010,hungaroring,toro_rosso,buemi,1:21.897,15
2010,hungaroring,force_india,liuzzi,1:21.927,16
2010,hungaroring,toro_rosso,alguersuari,1:21.998,17
2010,hungaroring,virgin,glock,1:24.050,18
2010,hungaroring,lotus_racing,kovalainen,1:24.120,19
2010,hungaroring,lotus_racing,trulli,1:24.199,20
2010,hungaroring,virgin,grassi,1:25.118,21
2010,hungaroring,hrt,bruno_senna,1:26.391,22
2010,hungaroring,sauber,kobayashi,1:22.222,23
2010,hungaroring,hrt,yamamoto,1:26.453,24
2010,spa,renault,webber,1:45.778,1
2010,spa,mclaren,hamilton,1:45.863,2
2010,spa,renault,kubica,1:46.100,3
2010,spa,renault,vettel,1:46.127,4
2010,spa,mclaren,button,1:46.206,5
2010,spa,ferrari,massa,1:46.314,6
2010,spa,williams,barrichello,1:46.602,7
2010,spa,force_india,sutil,1:46.659,8
2010,spa,williams,hulkenberg,1:47.053,9
2010,spa,ferrari,alonso,1:47.441,10
2010,spa,toro_rosso,alguersuari,1:48.267,11
2010,spa,force_india,liuzzi,1:48.680,12
2010,spa,lotus_racing,kovalainen,1:50.980,13
2010,spa,mercedes,rosberg,1:47.885,14
2010,spa,lotus_racing,trulli,2:01.491,15
2010,spa,toro_rosso,buemi,1:49.209,16
2010,spa,sauber,kobayashi,2:02.284,17
2010,spa,hrt,bruno_senna,2:03.612,18
2010,spa,hrt,yamamoto,2:03.941,19
2010,spa,virgin,glock,1:52.049,20
2010,spa,mercedes,michael_schumacher,1:47.874,21
2010,spa,virgin,grassi,2:18.754,22
2010,spa,renault,petrov,,23
2010,spa,sauber,rosa,2:05.294,24
2010,monza,ferrari,alonso,1:21.962,1
2010,monza,mclaren,button,1:22.084,2
2010,monza,ferrari,massa,1:22.293,3
2010,monza,renault,webber,1:22.433,4
2010,monza,mclaren,hamilton,1:22.623,5
2010,monza,renault,vettel,1:22.675,6
2010,monza,mercedes,rosberg,1:23.027,7
2010,monza,williams,hulkenberg,1:23.037,8
2010,monza,renault,kubica,1:23.039,9
2010,monza,williams,barrichello,1:23.328,10
2010,monza,force_india,sutil,1:23.199,11
2010,monza,mercedes,michael_schumacher,1:23.388,12
2010,monza,sauber,kobayashi,1:23.659,13
2010,monza,toro_rosso,buemi,1:23.681,14
2010,monza,toro_rosso,alguersuari,1:23.919,15
2010,monza,sauber,rosa,1:24.044,16
2010,monza,lotus_racing,trulli,1:25.540,17
2010,monza,lotus_racing,kovalainen,1:25.742,18
2010,monza,force_india,liuzzi,1:25.774,19
2010,monza,renault,petrov,1:23.819,20
2010,monza,virgin,grassi,1:25.974,21
2010,monza,hrt,bruno_senna,1:26.847,22
2010,monza,hrt,yamamoto,1:27.020,23
2010,monza,virgin,glock,1:25.934,24
2010,marina_bay,ferrari,alonso,1:45.390,1
2010,marina_bay,renault,vettel,1:45.457,2
2010,marina_bay,mclaren,hamilton,1:45.571,3
2010,marina_bay,mclaren,button,1:45.944,4
2010,marina_bay,renault,webber,1:45.977,5
2010,marina_bay,williams,barrichello,1:46.236,6
2010,marina_bay,mercedes,rosberg,1:46.443,7
2010,marina_bay,renault,kubica,1:46.593,8
2010,marina_bay,mercedes,michael_schumacher,1:46.702,9
2010,marina_bay,sauber,kobayashi,1:47.884,10
2010,marina_bay,toro_rosso,alguersuari,1:47.666,11
2010,marina_bay,renault,petrov,1:48.165,12
2010,marina_bay,toro_rosso,buemi,1:48.502,13
2010,marina_bay,sauber,heidfeld,1:48.557,14
2010,marina_bay,force_india,sutil,1:48.899,15
2010,marina_bay,force_india,liuzzi,1:48.961,16
2010,marina_bay,williams,hulkenberg,1:47.674,17
2010,marina_bay,virgin,glock,1:50.721,18
2010,marina_bay,lotus_racing,kovalainen,1:50.915,19
2010,marina_bay,virgin,grassi,1:51.107,20
2010,marina_bay,lotus_racing,trulli,1:51.641,21
2010,marina_bay,hrt,klien,1:52.946,22
2010,marina_bay,hrt,bruno_senna,1:54.174,23
2010,marina_bay,ferrari,massa,,24
2010,suzuka,renault,vettel,1:30.785,1
2010,suzuka,renault,webber,1:30.853,2
2010,suzuka,renault,kubica,1:31.231,3
2010,suzuka,ferrari,alonso,1:31.352,4
2010,suzuka,mclaren,button,1:31.378,5
2010,suzuka,mercedes,rosberg,1:31.494,6
2010,suzuka,williams,barrichello,1:31.535,7
2010,suzuka,mclaren,hamilton,1:31.169,8
2010,suzuka,williams,hulkenberg,1:31.559,9
2010,suzuka,mercedes,michael_schumacher,1:31.846,10
2010,suzuka,sauber,heidfeld,1:32.187,11
2010,suzuka,ferrari,massa,1:32.321,12
2010,suzuka,renault,petrov,1:32.422,13
2010,suzuka,sauber,kobayashi,1:32.427,14
2010,suzuka,force_india,sutil,1:32.659,15
2010,suzuka,toro_rosso,alguersuari,1:33.071,16
2010,suzuka,force_india,liuzzi,1:33.154,17
2010,suzuka,toro_rosso,buemi,1:33.568,18
2010,suzuka,lotus_racing,trulli,1:35.346,19
2010,suzuka,lotus_racing,kovalainen,1:35.464,20
2010,suzuka,virgin,grassi,1:36.265,21
2010,suzuka,virgin,glock,1:36.332,22
2010,suzuka,hrt,bruno_senna,1:37.270,23
2010,suzuka,hrt,yamamoto,1:37.365,24
2010,yeongam,renault,vettel,1:35.585,1
2010,yeongam,renault,webber,1:35.659,2
2010,yeongam,ferrari,alonso,1:35.766,3
2010,yeongam,mclaren,hamilton,1:36.062,4
2010,yeongam,mercedes,rosberg,1:36.535,5
2010,yeongam,ferrari,massa,1:36.571,6
2010,yeongam,mclaren,button,1:36.731,7
2010,yeongam,renault,kubica,1:36.824,8
2010,yeongam,mercedes,michael_schumacher,1:36.950,9
2010,yeongam,williams,barrichello,1:36.998,10
2010,yeongam,williams,hulkenberg,1:37.620,11
2010,yeongam,sauber,kobayashi,1:37.643,12
2010,yeongam,sauber,heidfeld,1:37.715,13
2010,yeongam,force_india,sutil,1:37.783,14
2010,yeongam,toro_rosso,alguersuari,1:37.853,15
2010,yeongam,toro_rosso,buemi,1:38.594,16
2010,yeongam,force_india,liuzzi,1:38.955,17
2010,yeongam,lotus_racing,trulli,1:40.521,18
2010,yeongam,virgin,glock,1:40.748,19
2010,yeongam,renault,petrov,1:37.799,20
2010,yeongam,lotus_racing,kovalainen,1:41.768,21
2010,yeongam,virgin,grassi,1:42.325,22
2010,yeongam,hrt,yamamoto,1:42.444,23
2010,yeongam,hrt,bruno_senna,1:43.283,24
2010,interlagos,williams,hulkenberg,1:14.470,1
2010,interlagos,renault,vettel,1:15.519,2
2010,interlagos,renault,webber,1:15.637,3
2010,interlagos,mclaren,hamilton,1:15.747,4
2010,interlagos,ferrari,alonso,1:15.989,5
2010,interlagos,williams,barrichello,1:16.203,6
2010,interlagos,renault,kubica,1:16.552,7
2010,interlagos,mercedes,michael_schumacher,1:16.925,8
2010,interlagos,ferrari,massa,1:17.101,9
2010,interlagos,renault,petrov,1:17.656,10
2010,interlagos,mclaren,button,1:19.288,11
2010,interlagos,sauber,kobayashi,1:19.385,12
2010,interlagos,mercedes,rosberg,1:19.486,13
2010,interlagos,toro_rosso,alguersuari,1:19.581,14
2010,interlagos,sauber,heidfeld,1:19.899,15
2010,interlagos,force_india,liuzzi,1:20.357,16
2010,interlagos,virgin,glock,1:22.130,17
2010,interlagos,lotus_racing,trulli,1:22.250,18
2010,interlagos,toro_rosso,buemi,1:19.847,19
2010,interlagos,lotus_racing,kovalainen,1:22.378,20
2010,interlagos,virgin,grassi,1:22.810,21
2010,interlagos,force_india,sutil,1:20.830,22
2010,interlagos,hrt,klien,1:23.083,23
2010,interlagos,hrt,bruno_senna,1:23.796,24
2010,yas_marina,renault,vettel,1:39.394,1
2010,yas_marina,mclaren,hamilton,1:39.425,2
2010,yas_marina,ferrari,alonso,1:39.792,3
2010,yas_marina,mclaren,button,1:39.823,4
2010,yas_marina,renault,webber,1:39.925,5
2010,yas_marina,ferrari,massa,1:40.202,6
2010,yas_marina,williams,barrichello,1:40.203,7
2010,yas_marina,mercedes,michael_schumacher,1:40.516,8
2010,yas_marina,mercedes,rosberg,1:40.589,9
2010,yas_marina,renault,petrov,1:40.901,10
2010,yas_marina,renault,kubica,1:40.780,11
2010,yas_marina,sauber,kobayashi,1:40.783,12
2010,yas_marina,force_india,sutil,1:40.914,13
2010,yas_marina,sauber,heidfeld,1:41.113,14
2010,yas_marina,williams,hulkenberg,1:41.418,15
2010,yas_marina,force_india,liuzzi,1:41.642,16
2010,yas_marina,toro_rosso,alguersuari,1:41.738,17
2010,yas_marina,toro_rosso,buemi,1:41.824,18
2010,yas_marina,lotus_racing,trulli,1:43.516,19
2010,yas_marina,lotus_racing,kovalainen,1:43.712,20
2010,yas_marina,virgin,glock,1:44.095,21
2010,yas_marina,virgin,grassi,1:44.510,22
2010,yas_marina,hrt,bruno_senna,1:45.085,23
2010,yas_marina,hrt,klien,1:45.296,24
2011,albert_park,red_bull,vettel,1:23.529,1
2011,albert_park,mclaren,hamilton,1:24.307,2
2011,albert_park,red_bull,webber,1:24.395,3
2011,albert_park,mclaren,button,1:24.779,4
2011,albert_park,ferrari,alonso,1:24.974,5
2011,albert_park,renault,petrov,1:25.247,6
2011,albert_park,mercedes,rosberg,1:25.421,7
2011,albert_park,ferrari,massa,1:25.599,8
2011,albert_park,sauber,kobayashi,1:25.626,9
2011,albert_park,toro_rosso,buemi,1:27.066,10
2011,albert_park,mercedes,michael_schumacher,1:25.971,11
2011,albert_park,toro_rosso,alguersuari,1:26.103,12
2011,albert_park,sauber,perez,1:26.108,13
2011,albert_park,force_india,resta,1:26.739,14
2011,albert_park,williams,maldonado,1:26.768,15
2011,albert_park,force_india,sutil,1:31.407,16
2011,albert_park,williams,barrichello,,17
2011,albert_park,renault,heidfeld,1:27.239,18
2011,albert_park,lotus_f1,kovalainen,1:29.254,19
2011,albert_park,lotus_f1,trulli,1:29.342,20
2011,albert_park,virgin,glock,1:29.858,21
2011,albert_park,virgin,ambrosio,1:30.822,22
2011,sepang,red_bull,vettel,1:34.870,1
2011,sepang,mclaren,hamilton,1:34.974,2
2011,sepang,red_bull,webber,1:35.179,3
2011,sepang,mclaren,button,1:35.200,4
2011,sepang,ferrari,alonso,1:35.802,5
2011,sepang,renault,heidfeld,1:36.124,6
2011,sepang,ferrari,massa,1:36.251,7
2011,sepang,renault,petrov,1:36.324,8
2011,sepang,mercedes,rosberg,1:36.809,9
2011,sepang,sauber,kobayashi,1:36.820,10
2011,sepang,mercedes,michael_schumacher,1:37.035,11
2011,sepang,toro_rosso,buemi,1:37.160,12
2011,sepang,toro_rosso,alguersuari,1:37.347,13
2011,sepang,force_india,resta,1:37.370,14
2011,sepang,williams,barrichello,1:37.496,15
2011,sepang,sauber,perez,1:37.528,16
2011,sepang,force_india,sutil,1:37.593,17
2011,sepang,williams,maldonado,1:38.276,18
2011,sepang,lotus_f1,kovalainen,1:38.645,19
2011,sepang,lotus_f1,trulli,1:38.791,20
2011,sepang,virgin,glock,1:40.648,21
2011,sepang,virgin,ambrosio,1:41.001,22
2011,sepang,hrt,liuzzi,1:41.549,23
2011,sepang,hrt,karthikeyan,1:42.574,24
2011,shanghai,red_bull,vettel,1:33.706,1
2011,shanghai,mclaren,button,1:34.421,2
2011,shanghai,mclaren,hamilton,1:34.463,3
2011,shanghai,mercedes,rosberg,1:34.670,4
2011,shanghai,ferrari,alonso,1:35.119,5
2011,shanghai,ferrari,massa,1:35.145,6
2011,shanghai,toro_rosso,alguersuari,1:36.158,7
2011,shanghai,force_india,resta,1:36.190,8
2011,shanghai,toro_rosso,buemi,1:36.203,9
2011,shanghai,renault,petrov,,10
2011,shanghai,force_india,sutil,1:35.874,11
2011,shanghai,sauber,perez,1:36.053,12
2011,shanghai,sauber,kobayashi,1:36.236,13
2011,shanghai,mercedes,michael_schumacher,1:36.457,14
2011,shanghai,williams,barrichello,1:36.465,15
2011,shanghai,renault,heidfeld,1:36.611,16
2011,shanghai,williams,maldonado,1:36.956,17
2011,shanghai,red_bull,webber,1:36.468,18
2011,shanghai,lotus_f1,kovalainen,1:37.894,19
2011,shanghai,lotus_f1,trulli,1:38.318,20
2011,shanghai,virgin,ambrosio,1:39.119,21
2011,shanghai,virgin,glock,1:39.708,22
2011,shanghai,hrt,liuzzi,1:40.212,23
2011,shanghai,hrt,karthikeyan,1:40.445,24
2011,istanbul,red_bull,vettel,1:25.049,1
2011,istanbul,red_bull,webber,1:25.454,2
2011,istanbul,mercedes,rosberg,1:25.574,3
2011,istanbul,mclaren,hamilton,1:25.595,4
2011,istanbul,ferrari,alonso,1:25.851,5
2011,istanbul,mclaren,button,1:25.982,6
2011,istanbul,renault,petrov,1:26.296,7
2011,istanbul,mercedes,michael_schumacher,1:26.646,8
2011,istanbul,renault,heidfeld,1:26.659,9
2011,istanbul,ferrari,massa,,10
2011,istanbul,williams,barrichello,1:26.764,11
2011,istanbul,force_india,sutil,1:27.027,12
2011,istanbul,force_india,resta,1:27.145,13
2011,istanbul,williams,maldonado,1:27.236,14
2011,istanbul,sauber,perez,1:27.244,15
2011,istanbul,toro_rosso,buemi,1:27.255,16
2011,istanbul,toro_rosso,alguersuari,1:27.572,17
2011,istanbul,lotus_f1,kovalainen,1:28.780,18
2011,istanbul,lotus_f1,trulli,1:29.673,19
2011,istanbul,hrt,liuzzi,1:30.692,20
2011,istanbul,virgin,glock,1:30.813,21
2011,istanbul,hrt,karthikeyan,1:31.564,22
2011,istanbul,virgin,ambrosio,1:30.445,23
2011,istanbul,sauber,kobayashi,,24
2011,catalunya,red_bull,webber,1:20.981,1
2011,catalunya,red_bull,vettel,1:21.181,2
2011,catalunya,mclaren,hamilton,1:21.961,3
2011,catalunya,ferrari,alonso,1:21.964,4
2011,catalunya,mclaren,button,1:21.996,5
2011,catalunya,renault,petrov,1:22.471,6
2011,catalunya,mercedes,rosberg,1:22.599,7
2011,catalunya,ferrari,massa,1:22.888,8
2011,catalunya,williams,maldonado,1:22.952,9
2011,catalunya,mercedes,michael_schumacher,,10
2011,catalunya,toro_rosso,buemi,1:23.231,11
2011,catalunya,sauber,perez,1:23.367,12
2011,catalunya,toro_rosso,alguersuari,1:23.694,13
